C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_13_766.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_13_766.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_13_766.jpg, 0, 1, 0, 30.19027
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_13_893.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_13_893.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_13_893.jpg, 0, 1, 0, 30.19028
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_14_019.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_14_019.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_14_019.jpg, 0, 1, 0, 30.19032
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_14_197.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_14_197.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_14_197.jpg, -0.5305557, 1, 0, 30.15698
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_14_374.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_14_374.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_14_374.jpg, 0, 1, 0, 30.18923
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_14_517.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_14_517.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_14_517.jpg, 0, 1, 0, 30.18973
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_14_669.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_14_669.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_14_669.jpg, -0.4582569, 1, 0, 30.1619
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_14_861.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_14_861.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_14_861.jpg, 0, 1, 0, 30.19002
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_14_990.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_14_990.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_14_990.jpg, 0, 1, 0, 30.1903
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_15_112.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_15_112.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_15_112.jpg, 0, 1, 0, 30.19049
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_15_286.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_15_286.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_15_286.jpg, -0.5138994, 1, 0, 30.15965
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_15_418.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_15_418.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_15_418.jpg, -0.1095846, 1, 0, 30.19212
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_15_579.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_15_579.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_15_579.jpg, 0, 1, 0, 30.19011
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_15_727.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_15_727.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_15_727.jpg, 0, 1, 0, 30.1903
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_15_905.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_15_905.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_15_905.jpg, 0, 1, 0, 30.18933
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_16_079.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_16_079.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_16_079.jpg, 0, 1, 0, 30.19116
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_16_252.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_16_252.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_16_252.jpg, 0, 1, 0, 30.1902
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_16_378.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_16_378.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_16_378.jpg, 0, 1, 0, 30.19012
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_16_540.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_16_540.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_16_540.jpg, 0, 1, 0, 30.19012
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_16_706.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_16_706.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_16_706.jpg, 0, 1, 0, 30.19019
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_16_890.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_16_890.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_16_890.jpg, 0, 1, 0, 30.19059
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_17_018.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_17_018.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_17_018.jpg, 0, 1, 0, 30.1914
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_17_145.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_17_145.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_17_145.jpg, -0.3845088, 1, 0, 30.16597
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_17_279.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_17_279.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_17_279.jpg, 0, 1, 0, 30.18967
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_17_450.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_17_450.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_17_450.jpg, 0, 1, 0, 30.19025
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_17_581.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_17_581.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_17_581.jpg, 0, 1, 0, 30.19025
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_17_786.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_17_786.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_17_786.jpg, 0, 1, 0, 30.19067
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_17_934.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_17_934.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_17_934.jpg, 0, 1, 0, 30.19109
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_18_116.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_18_116.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_18_116.jpg, -0.5464062, 1, 0, 30.15317
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_18_241.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_18_241.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_18_241.jpg, -0.1646811, 1, 0, 30.19428
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_18_411.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_18_411.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_18_411.jpg, 0, 1, 0, 30.19069
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_18_539.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_18_539.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_18_539.jpg, -0.3841743, 1, 0, 30.17249
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_18_687.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_18_687.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_18_687.jpg, 0, 1, 0, 30.18981
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_18_804.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_18_804.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_18_804.jpg, 0, 1, 0, 30.18973
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_18_942.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_18_942.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_18_942.jpg, 0, 1, 0, 30.19015
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_19_118.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_19_118.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_19_118.jpg, 0, 1, 0, 30.19097
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_19_295.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_19_295.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_19_295.jpg, 0, 1, 0, 30.18939
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_19_422.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_19_422.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_19_422.jpg, 0, 1, 0, 30.18874
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_19_551.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_19_551.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_19_551.jpg, 0, 1, 0, 30.18959
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_19_687.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_19_687.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_19_687.jpg, 0, 1, 0, 30.19079
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_19_859.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_19_859.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_19_859.jpg, 0, 1, 0, 30.19344
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_19_956.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_19_956.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_19_956.jpg, 0, 1, 0, 30.19081
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_20_061.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_20_061.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_20_061.jpg, 0, 1, 0, 30.19048
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_20_168.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_20_168.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_20_168.jpg, 0, 1, 0, 30.19054
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_20_319.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_20_319.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_20_319.jpg, 0, 1, 0, 30.19059
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_20_444.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_20_444.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_20_444.jpg, 0, 1, 0, 30.19056
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_20_571.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_20_571.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_20_571.jpg, 0, 1, 0, 30.19053
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_20_758.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_20_758.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_20_758.jpg, 0, 1, 0, 30.19115
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_20_912.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_20_912.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_20_912.jpg, 0, 1, 0, 30.1912
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_21_025.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_21_025.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_21_025.jpg, 0, 1, 0, 30.19146
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_21_187.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_21_187.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_21_187.jpg, 0, 1, 0, 30.1908
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_21_314.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_21_314.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_21_314.jpg, 0, 1, 0, 30.1909
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_21_449.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_21_449.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_21_449.jpg, 0, 1, 0, 30.19085
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_21_590.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_21_590.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_21_590.jpg, 0, 1, 0, 30.19089
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_21_719.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_21_719.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_21_719.jpg, -0.3961383, 1, 0, 30.16806
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_21_824.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_21_824.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_21_824.jpg, -0.6881817, 1, 0, 30.13127
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_21_943.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_21_943.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_21_943.jpg, -0.3072378, 1, 0, 30.1929
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_22_051.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_22_051.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_22_051.jpg, 0, 1, 0, 30.18733
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_22_175.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_22_175.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_22_175.jpg, 0, 1, 0, 30.19031
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_22_343.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_22_343.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_22_343.jpg, 0, 1, 0, 30.19067
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_22_469.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_22_469.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_22_469.jpg, 0, 1, 0, 30.18981
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_22_599.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_22_599.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_22_599.jpg, 0, 1, 0, 30.18993
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_22_773.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_22_773.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_22_773.jpg, 0, 1, 0, 30.18915
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_22_954.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_22_954.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_22_954.jpg, 0, 1, 0, 30.19013
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_23_128.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_23_128.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_23_128.jpg, 0, 1, 0, 30.1903
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_23_252.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_23_252.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_23_252.jpg, 0, 1, 0, 30.19026
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_23_371.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_23_371.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_23_371.jpg, 0, 1, 0, 30.19027
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_23_475.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_23_475.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_23_475.jpg, 0, 1, 0, 30.19029
C:\Users\shara\Desktop\Data\IMG\center_2020_03_22_15_20_23_639.jpg, C:\Users\shara\Desktop\Data\IMG\left_2020_03_22_15_20_23_639.jpg, C:\Users\shara\Desktop\Data\IMG\right_2020_03_22_15_20_23_639.jpg, 0, 1, 0, 30.19027
